Date,ret,Vol,price
2008-07-09,-0.0145518168751604,95503,7095
2008-07-10,-0.0629383625782456,94064,6958
2008-07-11,0.00215347150912315,97903,6973
2008-07-14,0.0320354777831362,74123,7200
2008-07-15,-0.0210534091978314,89664,7050
2008-07-16,-0.0331681449688066,59005,6820
2008-07-17,-0.0177519454584516,74675,6700
2008-07-18,0.0235999153408741,87374,6860
2008-07-21,-0.0654511797753479,71688,6845
2008-07-22,0.0142154990307244,75340,6943
2008-07-23,0.0223608262761328,80107,7100
2008-07-24,0.0225604889448743,64280,7262
2008-07-25,-0.0102423040708306,62125,7188
2008-07-29,-0.0336713093446122,57587,6950
2008-07-30,-0.009852296443011,66830,7070
2008-07-31,0.0039525743158233,84650,7098
2008-08-01,-0.0277239819735406,66371,6901
2008-08-04,-0.0355542035853951,53142,6852
2008-08-05,0.0175049677769987,81580,6973
2008-08-06,-0.000430323466440896,63636,6970
2008-08-07,0.00458059776004127,64790,7002
2008-08-08,-0.0087499661750261,87490,6941
2008-08-11,0.0518148218954586,59555,7268
2008-08-12,0.0027480094237333197,56263,7288
2008-08-13,-0.00412485116677885,73840,7258
2008-08-14,0.00302655341771541,64327,7280
2008-08-15,0.0112007727482357,73450,7362
2008-08-18,-0.0250322518966968,76947,7180
2008-08-19,-0.0461752017646546,70745,6856
2008-08-20,0.00697677248564865,44015,6904
2008-08-21,0.0049125947664308,62072,6938
2008-08-22,-0.0134950898071455,85586,6845
2008-08-25,0.0160861377516248,58897,6956
2008-08-26,-0.00677968698537867,47757,6909
2008-08-27,0.00289059313858608,65941,6929
2008-08-28,0.0215584050603841,55649,7080
2008-08-29,0.00282087634164085,59224,7100
2008-09-01,0.00560306041683312,70388,6980
2008-09-02,0.156559075968167,74737,6790
2008-09-03,0.10413662651509299,80450,6714
2008-09-04,0.18387740756312,85011,6561
2008-09-05,-0.0509644512307421,69239,6235
2008-09-08,0.0396215950989198,59242,6487
2008-09-09,0.0163599704186197,74030,6594
2008-09-10,-0.0944366359534428,85572,6351
2008-09-11,0.0134503122496419,82808,6437
2008-09-12,-0.0129780572231546,86372,6354
2008-09-15,-0.0358897858992044,79849,6130
2008-09-16,-0.0469240434872322,87342,5849
2008-09-17,0.0113898383876645,65906,5916
2008-09-18,-0.0636824531405278,104742,5551
2008-09-19,0.0449137738944128,42325,5806
2008-09-22,-0.10388884504637,79567,6120
2008-09-23,-0.0148150857851395,72428,6030
2008-09-24,0.014324769521334,78510,6117
2008-09-25,-0.0193123110323743,77756,6000
2008-09-26,0.00829880281469642,83524,6050
2008-09-30,-0.20692927575822198,51309,5459
2008-10-01,-0.32523385693261797,70136,5599
2008-10-02,0.15613365026591103,80906,5721
2008-10-03,0.18383621682603896,78624,5550
2008-10-06,0.17781278615667898,72476,5488
2008-10-07,-0.0443358138200534,91113,5250
2008-10-08,-0.000190494333368818,105393,5249
2008-10-09,-0.012074895153690002,110499,5186
2008-10-13,-0.13641872487200998,62516,4885
2008-10-14,0.0788925306873516,40302,5286
2008-10-15,0.00207880638029145,56640,5297
2008-10-16,-0.062112418616989004,2305,4978
2008-10-17,-0.0170182389249192,72057,4894
2008-10-20,-0.174694711068655,85947,4804
2008-10-21,0.0258900838368632,117258,4930
2008-10-22,-0.0397238823180057,113984,4738
2008-10-23,-0.0528719319734563,28439,4494
2008-10-24,-0.0222756426259973,31754,4395
2008-10-27,-0.0631591164880803,88702,4126
2008-10-28,-0.0509616913388662,161939,3921
2008-10-29,0.163614987622109,170104,4618
2008-10-30,-0.23766286263866299,71639,4376
2008-10-31,0.0486160391472268,171585,4594
2008-11-03,0.101746326044886,146385,4910
2008-11-04,0.0111393556907071,130800,4965
2008-11-05,0.0228979640932536,134168,5080
2008-11-06,-0.0820131516608349,61042,4680
2008-11-07,-0.0823602058138988,167885,4310
2008-11-10,-0.107376515654323,118290,4658
2008-11-11,-0.0396329922033214,120642,4477
2008-11-12,0.0024539889615677896,126301,4488
2008-11-13,-0.041630030340702,94643,4305
2008-11-14,0.0440780119793409,113760,4499
2008-11-17,-0.0499021402653295,103013,4280
2008-11-18,0.0164526941448369,97510,4351
2008-11-19,-0.0263142438924344,65060,4238
2008-11-20,-0.0696166755315595,90469,3953
2008-11-21,-0.0186396306793668,125163,3880
2008-11-24,0.0505069027884879,100402,4081
2008-11-25,0.033966893002459,123507,4222
2008-11-26,0.00354652221829355,107756,4237
2008-11-27,0.0217120703699756,105391,4330
2008-11-28,0.0239600737471459,84211,4435
2008-12-01,0.0252017919739504,106517,4420
2008-12-02,-0.0810621030994216,89984,4299
2008-12-03,-0.0227019246882456,94456,4268
2008-12-04,-0.0811653064262057,101059,4246
2008-12-05,-0.0180613274703543,91680,4170
2008-12-08,0.0178257839526008,92030,4245
2008-12-09,0.0572238481602731,107827,4495
2008-12-10,0.0148217400084096,113641,4486
2008-12-11,0.0361208141439437,95881,4651
2008-12-12,-0.017569045335846998,119805,4570
2008-12-15,0.00979866304870214,107596,4615
2008-12-16,-0.0144044393669489,78144,4549
2008-12-17,0.030098623686845,55092,4688
2008-12-18,-0.00170794234515625,87267,4680
2008-12-19,-0.00385356931598935,108922,4662
2008-12-22,0.0934263620833207,100130,4720
2008-12-23,-0.046177055888954,104865,4507
2008-12-24,-0.0446938395928544,103165,4310
2008-12-25,0.0161108202726989,43402,4380
2008-12-26,-0.00182815407406345,68148,4372
2008-12-29,-0.00137331218653891,47046,4366
2008-12-30,0.0370284915015535,71659,4429
2008-12-31,0.0389688447662095,68206,4605
2009-01-05,0.137836647432556,97869,4722
2009-01-06,-0.00488271854264255,90227,4699
2009-01-07,0.012477691760088,90777,4758
2009-01-08,-0.0229601922815004,95219,4650
2009-01-09,-0.0446375080707071,90292,4447
2009-01-10,-0.4132294768701021,56091,4362
2009-01-12,0.00548698221625976,93169,4386
2009-01-13,-0.0057162611350669605,93060,4361
2009-01-14,0.0291513128935339,81258,4490
2009-01-15,-0.0615437523280349,74394,4222
2009-01-16,0.0129428798186435,76692,4277
2009-01-17,0.0123157127696256,38280,4330
2009-01-19,0.0110244570862736,48529,4378
2009-01-20,-0.0259153790515132,43414,4266
2009-01-21,-0.0362808288183931,35521,4114
2009-02-02,-0.0492550194207464,50688,4199
2009-02-03,-0.0703994314017322,77589,4168
2009-02-04,0.0374381567916817,68218,4327
2009-02-05,-0.0027771367073548,82296,4315
2009-02-06,0.0108333432440446,94505,4362
2009-02-09,0.0311467289968377,71142,4500
2009-02-10,-0.549433319342734,60156,4456
2009-02-11,-0.0160618768008369,90722,4385
2009-02-12,0.0303223680199931,112010,4520
2009-02-13,-0.0135874681988,104666,4459
2009-02-16,0.0243698369357954,64270,4569
2009-02-17,-0.0105611542686663,80444,4521
2009-02-18,-0.0147061473896954,43145,4455
2009-02-19,-0.0099256397999703,118683,4411
2009-02-20,0.0478938576860859,105134,4405
2009-02-23,-0.0167109302493991,102515,4332
2009-02-24,-0.0011548678959965,83683,4327
2009-02-25,0.0246531545187967,104986,4435
2009-02-26,0.018984378082596,89413,4520
2009-02-27,-0.0106762579913422,73628,4472
2009-03-02,-0.131805571370318,101175,4422
2009-03-03,-0.24106168376362197,103908,4270
2009-03-04,-0.186502533713529,109654,4336
2009-03-05,0.0461949879784687,120108,4541
2009-03-06,0.00197998084704487,109029,4550
2009-03-09,0.0264600125630672,93646,4672
2009-03-10,0.0221962743970572,91575,4601
2009-03-11,0.0371203027593623,76468,4775
2009-03-12,-0.00482839187234951,62705,4752
2009-03-13,0.0142083460021638,96063,4820
2009-03-16,0.0241864628604791,75400,4938
2009-03-17,0.00565429616298729,87165,4966
2009-03-18,0.0230901978119977,56463,5082
2009-03-19,-0.00730723109239939,105739,5045
2009-03-20,0.124045110574327,106367,5006
2009-03-23,0.0051803263885581395,95367,5032
2009-03-24,0.0330333953927955,99448,5201
2009-03-25,0.010138776472413,114159,5254
2009-03-26,0.0179199362857645,130866,5349
2009-03-27,0.0157658834550425,110141,5434
2009-03-30,0.224734790476193,111477,5346
2009-03-31,-0.0228938198658515,105619,5225
2009-04-01,0.11244155023604901,135768,5228
2009-04-02,-0.11299794278703801,115802,5400
2009-04-03,-0.0153437443791677,103093,5562
2009-04-06,-0.0786582411641525,104797,5560
2009-04-07,-0.0103047101848688,97719,5503
2009-04-08,-0.000363504184299757,134258,5501
2009-04-09,0.00670353085544839,112212,5538
2009-04-10,0.0972558409003614,125751,5762
2009-04-13,0.0125896290761816,106059,5835
2009-04-14,-0.00171526628675345,101268,5825
2009-04-15,0.005649248953776721,56747,5858
2009-04-16,0.0237845402654138,112920,5999
2009-04-17,0.00780410768631157,149893,6046
2009-04-20,0.0666196873413956,128609,5772
2009-04-21,-0.0183587637241427,131984,5667
2009-04-22,0.0343426049179563,115853,5865
2009-04-23,0.00085215173456632,138403,5870
2009-04-24,0.00763686359034565,146115,5915
2009-04-27,0.00253271557928336,147666,5930
2009-04-28,-0.0280456137934237,159400,5766
2009-04-29,-0.0206770990252689,109574,5648
2009-04-30,0.0782985936148695,29279,6015
2009-05-04,-0.0545881902844023,39606,6363
2009-05-05,0.042160089913132005,155017,6637
2009-05-06,-0.0193205979433095,119634,6510
2009-05-07,0.0146388707481204,109116,6606
2009-05-08,-0.0054644944720792,93272,6570
2009-05-11,0.167678941487146,100228,6549
2009-05-12,0.00198306830299266,125215,6562
2009-05-13,-0.0165953409091397,81204,6454
2009-05-14,-0.0154581889883527,90054,6355
2009-05-15,0.0026714874063849,97643,6372
2009-05-18,0.00812758459665908,103280,6424
2009-05-19,0.0443028533307395,103465,6715
2009-05-20,-0.000744878991609355,76993,6710
2009-05-21,-0.0121449877243371,91016,6629
2009-05-22,-0.00362702528496506,90225,6605
2009-05-25,0.0218637040854439,109495,6751
2009-05-26,-0.007583115662813,94233,6700
2009-05-27,0.0029806281381379303,115296,6720
2009-06-01,0.0605350842777614,76090,6980
2009-06-02,0.144533861262607,92034,7037
2009-06-03,0.0769321731925352,80134,6928
2009-06-04,0.0661335729258816,112875,6860
2009-06-05,-0.00716848947861237,74420,6811
2009-06-06,-0.00500442610520579,39196,6777
2009-06-08,0.0129015130659589,98319,6865
2009-06-09,-0.0291160743313874,120934,6668
2009-06-10,-0.0777292444381974,91260,6458
2009-06-11,0.00494285837991626,122668,6490
2009-06-12,0.00614441257233977,104854,6530
2009-06-15,-0.0216726748988947,115650,6390
2009-06-16,-0.0345493249776858,98988,6173
2009-06-17,0.0072633682248035595,61618,6218
2009-06-18,-0.0142535616884416,124089,6130
2009-06-19,-0.00654666822631533,91410,6090
2009-06-22,-0.136845919577452,96798,6137
2009-06-23,-0.00801640284757532,83086,6088
2009-06-24,0.000164244067052621,143028,6089
2009-06-25,0.0350176964964319,101697,6306
2009-06-26,0.0155773742258276,76133,6405
2009-06-29,0.0015600627189016301,92593,6415
2009-06-30,-0.0759973024482221,97549,6421
2009-07-01,-0.0388368636175844,108188,6414
2009-07-02,-0.0318253237312689,96176,6525
2009-07-03,-0.0809469995982948,91558,6547
2009-07-06,-0.0572507363814019,90726,6619
2009-07-07,-0.00469448882139289,97559,6588
2009-07-08,0.00499660362731547,92427,6621
2009-07-09,0.0009057971633801289,101366,6627
2009-07-10,0.0488347085913645,73581,6735
2009-07-13,0.000593736101752285,118983,6739
2009-07-14,-0.0299743804949717,74525,6540
2009-07-15,0.0136676387286627,65479,6630
2009-07-16,0.0176413604859516,90123,6748
2009-07-17,-0.0017798877436963102,79822,6736
2009-07-20,0.0470005689072028,86215,6839
2009-07-21,0.00887988948725393,91335,6900
2009-07-22,-0.00435730536895562,93603,6870
2009-07-23,0.000436585905211118,94591,6873
2009-07-24,0.0111409674372318,75387,6950
2009-07-27,0.0,79395,6950
2009-07-28,0.00172512981254691,82604,6962
2009-07-29,0.0194871396680014,86736,7099
2009-07-30,0.070468285760855,103155,7025
2009-07-31,-0.00228017770162126,94020,7009
2009-08-03,0.05066407145708499,92249,7024
2009-08-04,0.0421160570817385,121426,7056
2009-08-05,-0.0249690113292012,115712,6882
2009-08-06,-0.0121337648309652,116053,6799
2009-08-10,0.0287072587492823,86706,6820
2009-08-11,-0.000293298139659726,88732,6818
2009-08-12,0.00453648250005756,83259,6849
2009-08-13,0.0023333830041654103,101571,6865
2009-08-14,0.0264497235718046,79246,7049
2009-08-17,-0.0055480617452410294,92293,7010
2009-08-18,-0.0158162894432845,114520,6900
2009-08-19,-0.011075601413836,46194,6824
2009-08-20,-0.0150600808864638,107256,6722
2009-08-21,-0.00327820290599412,121630,6700
2009-08-24,0.00802739556645626,96035,6754
2009-08-25,0.00649352931054814,92967,6798
2009-08-26,-0.0019141579870911602,129055,6785
2009-08-27,-0.0166447593653629,108006,6673
2009-08-28,0.000599250954261166,108814,6677
2009-08-31,-0.0375705947100649,95984,6765
2009-09-01,-0.00619653797428654,126460,6757
2009-09-02,-0.0681197142967758,107506,6951
2009-09-03,-0.0432122978608387,112514,7020
2009-09-04,-0.0420738436871719,97161,7121
2009-09-07,0.00908652369133911,81652,7186
2009-09-08,0.008866780175257109,124683,7250
2009-09-09,0.009062261662036159,86344,7316
2009-09-10,0.0819420650790974,161675,7334
2009-09-11,-0.000681988705421688,68075,7329
2009-09-14,-0.00300628813463177,96094,7307
2009-09-15,-0.00246643040900452,81016,7289
2009-09-16,0.0188902810903837,57214,7428
2009-09-17,0.00964637705180493,98875,7500
2009-09-18,-0.00789777212714071,73544,7441
2009-09-21,0.0734809387719189,93322,7481
2009-09-22,0.000400935521575718,67441,7484
2009-09-23,-0.0032119941961728,122536,7460
2009-09-24,-0.0129521508448391,99592,7364
2009-09-25,-0.0156017945042475,79541,7250
2009-09-28,0.0035797917892921296,81687,7276
2009-09-29,0.00739425524268356,88224,7330
2009-09-30,0.0563587906494387,86950,7427
2009-10-01,0.527727183316385,97532,7538
2009-10-02,-0.0306654412723297,89070,7418
2009-10-05,-0.00230774554330182,68716,7358
2009-10-06,0.0094684868078776,104530,7428
2009-10-07,0.0211796128654775,79137,7587
2009-10-08,0.00039533505160172004,99718,7590
2009-10-09,-0.0108624726832769,86346,7508
2009-10-12,0.0035754523953759297,83741,7565
2009-10-13,-0.0074300461225718095,114705,7509
2009-10-14,0.0119143585699,79859,7599
2009-10-15,0.0227681727423832,96311,7774
2009-10-16,-0.00826664485479256,74982,7710
2009-10-19,-0.007943267235509309,69653,7649
2009-10-20,0.0491880872728352,64903,7792
2009-10-21,-0.00630835693564791,57875,7743
2009-10-22,-0.0174574522102002,109964,7609
2009-10-23,-0.00197329538477575,62722,7594
2009-10-26,0.00328666568126224,83589,7619
2009-10-27,-0.00131337029648648,89971,7609
2009-10-28,-0.000920386627328185,115836,7602
2009-10-29,-0.0323514378262733,126751,7360
2009-10-30,0.00203596948509954,83195,7375
2009-11-02,-0.0813543806744885,90971,7150
2009-11-03,-0.0465762233035072,72348,7278
2009-11-04,-0.0326795704552101,87645,7315
2009-11-05,0.0127684429624324,84432,7409
2009-11-06,0.0124741742251757,74984,7502
2009-11-09,0.00505253036016917,73346,7540
2009-11-10,0.0161187265721026,62795,7630
2009-11-11,-0.0019678589492393398,99810,7615
2009-11-12,0.0104507809437173,65616,7695
2009-11-13,-0.00455878353834294,74330,7660
2009-11-16,0.00364868791549178,80023,7688
2009-11-17,0.038404923831914003,117076,7989
2009-11-18,-0.0254815079899515,41229,7788
2009-11-19,-0.00411735012954928,78984,7756
2009-11-20,0.0704649808752205,92047,7672
2009-11-23,-0.0015653538286368699,49684,7660
2009-11-24,0.00429884072429765,50148,7693
2009-11-25,0.000259942814045289,80979,7695
2009-11-26,0.0102140651391878,75172,7774
2009-11-27,-0.0193525099365548,109038,7625
2009-11-30,0.0377505057373284,59745,7558
2009-12-01,0.00397088542949398,90233,7570
2009-12-02,0.00169524719480307,73148,7675
2009-12-03,-0.0371563695900399,80095,7740
2009-12-04,-0.0546362347328557,69089,7675
2009-12-07,-0.00339337313353205,88360,7649
2009-12-08,0.0131179230255274,71858,7750
2009-12-09,-0.00400802139753864,64917,7719
2009-12-10,0.029802452899002005,126777,7799
2009-12-11,-0.0183752582173735,93626,7657
2009-12-14,0.0170922198068251,95664,7789
2009-12-15,0.0065263524245047205,66481,7840
2009-12-16,-0.00396191968177817,62023,7809
2009-12-17,-0.0123696977286762,106259,7713
2009-12-18,-0.00663417067340433,77630,7662
2009-12-21,0.0033818970838517303,74432,7701
2009-12-22,0.0112338969528416,67612,7788
2009-12-23,0.00716482082414593,62324,7844
2009-12-24,0.00559370896623435,78986,7888
2009-12-25,0.00908638255595662,40328,7960
2009-12-28,0.00438734642962579,73121,7995
2009-12-29,0.00474171090575837,53904,8033
2009-12-30,0.0392704038288372,59344,8050
2009-12-31,0.00693243677564404,67186,8106
2010-01-04,0.0826875121774133,83773,8203
2010-01-05,0.00109655813607468,107583,8212
2010-01-06,-0.00182826548579307,119935,8197
2010-01-07,0.0166952825318631,120490,8335
2010-01-08,-0.00577549433585212,104770,8287
2010-01-11,0.12353766279792,87481,8278
2010-01-12,0.00482044799417913,99457,8318
2010-01-13,-0.00711832649213839,108400,8259
2010-01-14,-0.00157528054387335,80657,8246
2010-01-15,0.00773137458264905,95385,8310
2010-01-18,-0.00120409406480348,75225,8300
2010-01-19,0.00839836969883123,117690,8370
2010-01-20,-0.0076757392928232795,66320,8306
2010-01-21,-0.0146749343854626,117013,8185
2010-01-22,-0.0204894849982065,126735,8019
2010-01-25,-0.0248734494915688,87398,7822
2010-01-26,0.00127762889488636,181759,7832
2010-01-27,-0.0334965757486057,116682,7574
2010-01-28,0.000659935350288521,117323,7579
2010-01-29,-0.00356883598669278,148546,7552
2010-02-01,-0.141787611093545,132793,7569
2010-02-02,0.0308128864295352,143076,7580
2010-02-03,0.010516478208805002,139575,7456
2010-02-04,0.00628386318030216,89979,7503
2010-02-05,-0.0274285924092457,126660,7300
2010-02-06,-0.00977363413618626,102295,7229
2010-02-08,-0.0102893010097453,96417,7155
2010-02-09,0.0022337018920239897,111037,7171
2010-02-10,-0.029360645102284998,115820,7350
2010-02-22,0.0160966637165476,48600,7703
2010-02-23,-0.0221837541009791,90633,7534
2010-02-24,-0.00879888359037295,82236,7468
2010-02-25,0.0049422394059490705,123429,7505
2010-02-26,-0.017066865910941,90934,7378
2010-03-01,0.033190100774144,118233,7413
2010-03-02,-0.0330233957465804,85729,7595
2010-03-03,-0.0407588013703712,90044,7596
2010-03-04,-0.041629854940739,117125,7622
2010-03-05,-0.00249589620536916,117040,7603
2010-03-08,0.0164365818784358,78000,7729
2010-03-09,0.00541936810236976,56932,7771
2010-03-10,0.0471636405525224,80460,7771
2010-03-11,0.00372487746844108,84244,7800
2010-03-12,-0.00192492840958458,66037,7785
2010-03-15,-0.00373206790555614,107479,7756
2010-03-16,-0.0136303791306904,55280,7651
2010-03-17,0.0128564851155417,61458,7750
2010-03-18,0.0111632647054716,93095,7837
2010-03-19,0.00165742372358935,66433,7850
2010-03-22,0.030472373954975,92447,7830
2010-03-23,0.00255102179160538,90504,7850
2010-03-24,0.00190900471592492,83886,7865
2010-03-25,-0.00932497017000777,128715,7792
2010-03-26,0.00217934834030409,137942,7809
2010-03-29,0.0131036796398725,80045,7912
2010-03-30,0.0489406079789525,62683,7977
2010-03-31,-0.0038937435365848897,74509,7946
2010-04-01,0.0215144190319396,95188,7940
2010-04-02,0.00274554022459128,40125,8024
2010-04-06,-0.00703750049389207,86604,8071
2010-04-07,0.0066683378735668,61074,8125
2010-04-08,-0.00184786008848015,127009,8110
2010-04-09,-0.004077351667161721,71116,8077
2010-04-12,0.0270857656363219,79344,8158
2010-04-13,-0.00886486967678657,118201,8086
2010-04-14,-0.0026004596414068697,79109,8065
2010-04-15,0.0108522461036014,82562,8153
2010-04-16,-0.000736196352269403,97054,8147
2010-04-19,-0.0179582508934608,129486,8002
2010-04-20,-0.0181091467898469,87151,7880
2010-04-21,0.008844024796452741,73925,7950
2010-04-22,-0.005676458004804989,116021,7905
2010-04-23,0.00580223625791021,79082,7951
2010-04-26,0.0157228095408133,87108,8077
2010-04-27,0.00875198190439974,60526,8148
2010-04-28,-0.0232178782581176,116367,7961
2010-04-29,0.00937682684624619,70043,8036
2010-04-30,0.0113834438834388,131394,8128
2010-05-03,0.083655957363268,116079,7925
2010-05-04,0.087285237048853,128612,7968
2010-05-05,-0.0355127367647441,138881,7690
2010-05-06,-0.0061305872568056,128249,7643
2010-05-07,-0.0388178112073625,156802,7352
2010-05-10,-0.065620365663948,104337,7564
2010-05-11,0.000792916653146847,136402,7570
2010-05-12,0.00789477784700665,123618,7630
2010-05-13,0.00887270956518904,118002,7698
2010-05-14,0.00181700244669081,81905,7712
2010-05-17,-0.00415801014866446,126426,7680
2010-05-18,-0.009156375285986229,88437,7610
2010-05-19,-0.0121630267316082,79495,7518
2010-05-20,-0.00119784402423839,127262,7509
2010-05-21,-0.0470338169192814,121392,7164
2010-05-24,0.008340331916217641,100377,7224
2010-05-25,-0.00499584719337065,148930,7188
2010-05-26,-0.00922438406572645,127842,7122
2010-05-27,-0.00267135483991332,133131,7103
2010-05-28,0.025849132384403,126821,7289
2010-05-31,-0.0818740365299,80265,7302
2010-06-01,-0.00942951981760665,130524,7283
2010-06-02,-0.0234949324856117,145634,7193
2010-06-03,-0.0191184301936875,109822,7253
2010-06-04,0.0293162587494464,61592,7338
2010-06-07,-0.0329715418858214,128239,7100
2010-06-08,-0.000422624504423652,86155,7097
2010-06-09,-0.0023982518372172,124509,7080
2010-06-10,-0.0299653107783282,105349,7068
2010-06-11,0.0344861760711694,83765,7316
2010-06-14,0.00545257621345563,72456,7356
2010-06-15,0.0029862924324088897,88575,7378
2010-06-17,0.0187975459675016,55563,7518
2010-06-18,-0.0206968817711548,94958,7364
2010-06-21,0.0337625179597811,114583,7440
2010-06-22,0.00536194314138605,61139,7480
2010-06-23,-0.00670693325671934,97294,7430
2010-06-24,0.00013458044566583302,69220,7431
2010-06-25,-0.0121853660466886,101908,7341
2010-06-28,-0.000954003479510135,57032,7334
2010-06-29,0.00801253692582904,136686,7393
2010-06-30,-0.0176651091976314,88473,7126
2010-07-01,0.00605507729058807,112777,7123
2010-07-02,-0.0632675666551048,105153,7135
2010-07-05,-0.0672748574595712,108041,7185
2010-07-06,0.0106597534611552,124267,7262
2010-07-07,0.0236777968670534,79144,7436
2010-07-08,0.0175957618903801,96075,7568
2010-07-09,-0.00370664972971291,70471,7540
2010-07-12,0.0635026064113227,97500,7590
2010-07-13,-0.000131760985762952,92569,7589
2010-07-14,0.00970372156649013,82511,7663
2010-07-15,0.00182529385749497,76018,7677
2010-07-16,0.00312134471135117,106024,7701
2010-07-19,-0.0130703729732087,75609,7601
2010-07-20,0.0693011631332894,92580,7647
2010-07-21,0.0144111549556865,50821,7758
2010-07-22,-0.0225519562172796,91437,7585
2010-07-23,0.00814080126159311,83771,7647
2010-07-26,0.00885307175303574,61558,7715
2010-07-27,0.0019423767842070602,84210,7730
2010-07-28,-0.00661953225092482,80894,7679
2010-07-29,0.00532503368827797,80324,7720
2010-07-30,-0.0045439870461248,83284,7685
2010-08-02,-0.0193014236375326,88011,7748
2010-08-03,0.0386596267540043,58075,7911
2010-08-04,0.0299913076276521,79029,7886
2010-08-05,0.00933996440085494,88830,7960
2010-08-06,-0.00883286499850833,65492,7890
2010-08-09,0.0026580611814761602,71601,7911
2010-08-10,0.0589693284047623,69914,7998
2010-08-11,-0.0141024749691905,114197,7886
2010-08-12,-0.0137897997218808,85099,7778
2010-08-13,0.00487367900692703,95004,7816
2010-08-16,0.00344849949004633,81371,7843
2010-08-17,0.0116619397478441,59356,7935
2010-08-18,0.00427566043723893,54730,7969
2010-08-19,-0.00882284523332899,88913,7899
2010-08-20,0.0172737965330203,65098,7883
2010-08-23,-0.00038063820798228703,88947,7880
2010-08-24,0.0050633019565467,90103,7920
2010-08-25,-0.00976979159580615,136522,7843
2010-08-26,-0.0220440766493919,90557,7672
2010-08-27,-0.00798276829588218,89168,7611
2010-08-30,-0.021594143883803003,106064,7742
2010-08-31,-0.0115623243276719,119533,7653
2010-09-01,-0.0441932377122285,77248,7569
2010-09-02,-0.0512932943875501,102835,7695
2010-09-03,-0.0635333492820518,94553,7714
2010-09-06,-0.0473431706837797,77820,7838
2010-09-07,0.00280290666367655,60421,7860
2010-09-08,-0.004718493738172571,115984,7823
2010-09-09,0.00789410771205823,100456,7885
2010-09-10,0.0414084257859226,88371,7889
2010-09-13,0.00682165353804187,120906,7943
2010-09-14,0.0216695901280435,60400,8117
2010-09-15,0.0030752223017493896,46823,8142
2010-09-16,0.000368391973220028,94078,8145
2010-09-17,-0.005540180375614771,111718,8100
2010-09-20,0.0580604687821342,72389,8155
2010-09-21,0.0100049638861339,89150,8237
2010-09-23,-0.00718857801665962,84525,8178
2010-09-24,0.000855588880646962,126534,8185
2010-09-27,0.00183094344710888,77297,8200
2010-09-28,-0.0046449172865941106,68963,8162
2010-09-29,0.00708097208447533,117706,8220
2010-09-30,0.0632900106751819,81016,8218
2010-10-01,-0.00495978758219806,75234,8246
2010-10-04,-0.00990465881922731,90838,8238
2010-10-05,-0.00377014736631409,115261,8207
2010-10-06,0.00740519317194632,79280,8268
2010-10-07,0.00036277889024738396,50516,8271
2010-10-08,-0.000604704620227992,102694,8266
2010-10-11,-0.000606538503461707,98604,8241
2010-10-12,-0.0111037685284749,122188,8150
2010-10-13,-0.00738919618236977,96802,8090
2010-10-14,0.0103296540716844,119581,8174
2010-10-15,0.00463811401460212,80809,8212
2010-10-18,-0.0028047088686360398,137298,8189
2010-10-19,-0.0189847910985748,81608,8035
2010-10-20,-0.0106350705232359,80733,7950
2010-10-21,0.0162199438667638,111003,8080
2010-10-22,0.00518455673110196,67947,8122
2010-10-25,0.00625960926988611,109268,8173
2010-10-26,0.0152989870823177,70510,8299
2010-10-27,0.0036083753368920703,117079,8329
2010-10-28,-0.00228379208584606,91526,8310
2010-10-29,0.00120264596576014,99950,8320
2010-11-01,0.007112319776966909,107013,8325
2010-11-02,0.00800338740197404,58593,8405
2010-11-03,0.007278834117537159,136307,8411
2010-11-04,-0.00692871007451501,77003,8342
2010-11-05,0.0161715771556921,79108,8478
2010-11-08,0.00047169812195413396,74607,8482
2010-11-09,-0.00496396244453301,58104,8440
2010-11-10,0.0193903654451741,76579,8488
2010-11-11,-0.00271338572658308,57451,8465
2010-11-12,-0.0035502995871681295,129669,8435
2010-11-15,-0.0166162450707041,98909,8296
2010-11-16,-0.007987456238248921,96158,8230
2010-11-17,0.0019422195957297102,60787,8246
2010-11-18,0.00109084308738439,78617,8255
2010-11-19,0.0100043020865126,117612,8338
2010-11-22,-0.00980400009662041,90438,8323
2010-11-23,0.00610890083299331,74225,8374
2010-11-24,-0.0111679335453889,94331,8281
2010-11-25,0.00337553063128126,70218,8309
2010-11-26,0.0054012013921394,82593,8354
2010-11-29,-0.00047892721221920497,123837,8350
2010-11-30,-0.00130866713103295,119661,8400
2010-12-01,-0.0020162492746393897,108687,8423
2010-12-02,-0.0203724603505187,88965,8600
2010-12-03,-0.0252599292402422,70404,8639
2010-12-06,-0.0287494132859862,80689,8640
2010-12-07,0.00669053135948339,69149,8698
2010-12-08,0.00229673964075339,60974,8718
2010-12-09,0.000458715604374049,95596,8722
2010-12-10,0.0393439943510003,91550,8761
2010-12-13,-0.0037738051534574896,53926,8728
2010-12-14,0.00274599714885504,92090,8752
2010-12-15,-0.00137205601218149,45530,8740
2010-12-16,0.00274223206577595,68004,8764
2010-12-17,0.00148224187676149,83250,8777
2010-12-20,0.0249194728454274,101537,8817
2010-12-21,-0.0038636411699091203,76444,8783
2010-12-22,0.00850297056602578,66539,8858
2010-12-23,-0.00022581009467082002,72262,8856
2010-12-24,0.00473133697751393,49889,8898
2010-12-27,-0.00360279606098679,82833,8866
2010-12-28,0.0038275404152319204,82934,8900
