Date,ret,LagVol,price
2004/3/5,0.023232301,43307,7185
2004/3/8,-0.010493276,61841,7110
2004/3/9,-0.024200469,42972,6940
2004/3/10,0.027438544,35887,7020
2004/3/11,-0.019708615,45940,6883
2004/3/12,-0.012131991,37322,6800
2004/3/15,0.009513427,32124,6865
2004/3/16,-0.053711211,43871,6506
2004/3/17,0.00902768,39641,6565
2004/3/18,0.016766498,17802,6676
2004/3/19,0.022512799,55473,6828
2004/3/22,-0.096997558,39241,6352
2004/3/23,-0.072462359,4624,5908
2004/3/24,0.036397869,87984,6127
2004/3/25,0.008613038,52640,6180
2004/3/26,0.003231021,36784,6200
2004/3/29,0.031592436,43008,6399
2004/3/30,-0.090282375,42481,6435
2004/3/31,0.011126679,33744,6507
2004/4/1,-0.069662095,42088,6473
2004/4/2,-0.052156985,30174,6481
2004/4/5,0.030805005,28722,6560
2004/4/6,0.02528732,49188,6728
2004/4/7,-0.011510703,35139,6651
2004/4/8,0.002702704,21234,6669
2004/4/9,-0.0012003,19851,6661
2004/4/12,0.026676378,27818,6648
2004/4/13,0.024076063,39532,6810
2004/4/14,-0.005743334,27463,6771
2004/4/15,0.018437748,41317,6897
2004/4/16,-0.023620258,50876,6736
2004/4/19,0.013565528,38826,6828
2004/4/20,0.051570991,27262,6824
2004/4/21,-0.001319745,21650,6815
2004/4/22,0.006581377,10576,6860
2004/4/23,-0.012468075,65604,6775
2004/4/26,-0.003548725,30451,6751
2004/4/27,-0.005793673,21921,6712
2004/4/28,-0.007927646,40628,6659
2004/4/29,-0.015741206,33440,6555
2004/4/30,-0.03004252,55097,6361
2004/5/3,-0.000495745,73742,6050
2004/5/4,0.007261956,40741,6081
2004/5/5,0.008840922,39031,6135
2004/5/6,-0.056669536,64666,5797
2004/5/7,0.000517375,61689,5800
2004/5/10,-0.116751441,43348,5927
2004/5/11,-0.018905443,40211,5816
2004/5/12,0.019074148,55207,5928
2004/5/13,-0.001350439,38234,5920
2004/5/14,-0.002029084,38907,5908
2004/5/17,-0.036718768,45489,5695
2004/5/18,-0.047833642,45297,5429
2004/5/19,0.02958205,31290,5592
2004/5/20,0.032201251,17439,5775
2004/5/21,-0.007124889,64609,5734
2004/5/24,0.024803201,53126,5878
2004/5/25,-0.015084276,46743,5790
2004/5/26,0.035627178,38555,6000
2004/5/27,0.001665279,39340,6010
2004/5/28,0.007129268,26676,6053
2004/5/31,-0.002151072,29754,6037
2004/6/1,0.022166295,35230,5930
2004/6/2,0.048858531,41622,5851
2004/6/3,0.038931797,32455,5814
2004/6/4,-0.009218289,47981,5615
2004/6/7,0.01274128,39912,5687
2004/6/8,0.045208351,45734,5950
2004/6/9,0.001511462,39145,5959
2004/6/10,-0.00405543,25187,5906
2004/6/11,-0.021565101,43557,5780
2004/6/14,-0.015342002,33329,5692
2004/6/15,-0.027067179,38014,5540
2004/6/16,0.021429391,30121,5660
2004/6/17,-0.037808284,17950,5450
2004/6/18,0.022138447,62878,5572
2004/6/21,-0.043845989,45800,5600
2004/6/23,-0.00447428,43530,5575
2004/6/24,0.025676488,46538,5720
2004/6/25,-0.005610113,33946,5688
2004/6/28,0.008054675,35556,5734
2004/6/29,-0.025076363,35960,5592
2004/6/30,-0.025608925,29181,5667
2004/7/1,-0.028079782,40247,5794
2004/7/2,0.023221276,26725,5620
2004/7/5,0.044883438,25930,5582
2004/7/6,0.007140337,24339,5622
2004/7/7,-0.012889545,27541,5550
2004/7/8,0.015908817,37027,5639
2004/7/9,0.00035461,26283,5641
2004/7/12,-0.010583945,38772,5733
2004/7/13,-0.008231941,22357,5686
2004/7/14,-0.007591174,19661,5643
2004/7/15,-0.007292162,32519,5602
2004/7/16,-0.018193783,33894,5501
2004/7/19,-0.001819506,28871,5491
2004/7/20,-0.028882874,27613,5460
2004/7/21,-0.019044673,25758,5357
2004/7/22,-0.020366535,13849,5249
2004/7/23,0.007969682,34720,5291
2004/7/26,-0.011595986,29972,5230
2004/7/27,0.007619084,19390,5270
2004/7/28,0.023998152,44806,5398
2004/7/29,-0.007997811,27777,5355
2004/7/30,-0.003367007,29294,5337
2004/8/2,-0.019349441,33673,5323
2004/8/3,-0.089208145,25760,5305
2004/8/4,-0.093750523,23697,5250
2004/8/5,0.001712818,25644,5259
2004/8/6,0.01434799,51427,5335
2004/8/9,-0.006582064,30009,5300
2004/8/10,-0.046444044,27565,5385
2004/8/11,0.002781643,23213,5400
2004/8/12,-0.016807118,33885,5310
2004/8/13,-0.001885015,19967,5300
2004/8/16,0.007331549,34742,5339
2004/8/17,0.00429867,14680,5362
2004/8/18,-0.006361107,18196,5328
2004/8/19,0.018410562,18011,5427
2004/8/20,0.040318392,40525,5542
2004/8/23,0.01272989,36137,5613
2004/8/26,0.019233059,23079,5722
2004/8/27,0.013539523,35392,5800
2004/8/30,0.090930799,23284,5810
2004/8/31,-0.007601972,18023,5766
2004/9/1,0.090151097,52609,5800
2004/9/2,-0.001707942,34567,5850
2004/9/3,-0.004264399,26755,5850
2004/9/6,-0.023194924,45361,5753
2004/9/7,0.003123918,28759,5771
2004/9/8,0.013596286,33963,5850
2004/9/9,-0.006516916,31458,5812
2004/9/10,0.007728677,23185,5845
2004/9/13,0.009365756,28530,5900
2004/9/14,0.008270787,24950,5949
2004/9/15,-0.004380061,19073,5923
2004/9/16,-0.012401416,13081,5850
2004/9/17,0.001707942,27198,5860
2004/9/20,-0.006344873,26662,5813
2004/9/21,0.009076182,27601,5866
2004/9/22,0.015058232,37292,5955
2004/9/23,-0.010975205,19250,5890
2004/9/24,0.0042355,19885,5915
2004/9/27,-0.006104818,27518,5879
2004/9/29,-0.000680619,16317,5875
2004/9/30,0.00647472,21886,5888
2004/10/1,-0.06192963,27124,5901
2004/10/4,0.059869526,33218,6040
2004/10/5,0.010376442,31836,6103
2004/10/6,0.00114632,15690,6110
2004/10/7,0.002125399,39947,6123
2004/10/8,-0.002125399,25574,6110
2004/10/11,0.034477559,18294,6108
2004/10/12,-0.004594691,25498,6080
2004/10/13,-0.009917437,32982,6020
2004/10/14,-0.01169604,23959,5950
2004/10/15,-0.024499354,40855,5806
2004/10/18,0.000688705,29951,5810
2004/10/19,0.007715426,18174,5855
2004/10/20,-0.010818342,23608,5792
2004/10/21,0.003102916,15247,5810
2004/10/22,0.001719691,34435,5820
2004/10/26,-0.019431562,25199,5708
2004/10/27,-0.004565416,26563,5682
2004/10/28,0.003162891,30301,5700
2004/10/29,-0.001931689,31206,5689
2004/11/1,-0.069285175,21774,5701
2004/11/2,-0.073097335,24525,5657
2004/11/3,-0.008333382,31618,5736
2004/11/4,0.009482012,43060,5828
2004/11/5,0.01244794,26726,5901
2004/11/8,0.004058859,30446,5925
2004/11/9,-0.000675333,17358,5921
2004/11/10,0.046105329,27268,5970
2004/11/11,-0.003691899,31408,5948
2004/11/12,-0.00471858,29323,5920
2004/11/15,0.009749615,29339,5978
2004/11/16,-0.005535534,24579,5945
2004/11/17,-0.007598179,19583,5900
2004/11/18,0.030052345,18339,6080
2004/11/19,0.000986355,29707,6086
2004/11/22,0.056529693,22611,5986
2004/11/23,-0.023152703,44598,5849
2004/11/24,-0.002225076,33263,5836
2004/11/25,0.013276791,31576,5914
2004/11/26,-0.003217887,28150,5895
2004/11/29,-0.019009049,53585,5784
2004/11/30,0.006429773,25406,5773
2004/12/1,-0.03401221,44352,5723
2004/12/2,-0.025782876,32051,5858
2004/12/3,-0.028477636,28912,5885
2004/12/6,-0.047687831,26316,5835
2004/12/7,0.007682496,25694,5880
2004/12/8,-0.00255428,15602,5865
2004/12/9,0.003234321,17107,5884
2004/12/10,0.030459207,17047,5900
2004/12/13,-0.001696353,16740,5890
2004/12/14,0.001357313,51128,5898
2004/12/15,0.008945962,14177,5951
2004/12/16,0.009033183,14600,6005
2004/12/17,0.000998669,21458,6011
2004/12/20,0.010697105,13086,5921
2004/12/21,0.009246094,25321,5976
2004/12/22,0.006504902,13598,6015
2004/12/23,0.003153791,30431,6034
2004/12/24,-0.004318226,23284,6008
2004/12/27,0.00448394,23814,6035
2004/12/28,-0.00448394,16581,6008
2004/12/29,0.007792463,13824,6055
2004/12/30,0.040135268,29184,6126
2004/12/31,-0.000979912,12968,6120
2005/1/3,0.060483161,29454,6185
2005/1/4,0.041873537,20319,6145
2005/1/5,-0.022047619,38182,6011
2005/1/6,-0.00049921,25857,6008
2005/1/7,0.001663064,14673,6018
2005/1/10,0.026822182,37209,5970
2005/1/11,0.002676482,14801,5986
2005/1/12,-0.001002841,22853,5980
2005/1/13,-0.010084119,38093,5920
2005/1/14,-0.012578782,33987,5846
2005/1/17,0.014772321,31644,5933
2005/1/18,0.003701216,25354,5955
2005/1/19,0.001677853,16502,5965
2005/1/20,-0.016224794,19517,5869
2005/1/21,0.000340716,39970,5871
2005/1/24,-0.000340716,28331,5869
2005/1/25,-0.014761682,31954,5783
2005/1/26,0.009465693,33540,5838
2005/1/27,0.002053389,25518,5850
2005/1/28,-0.004797816,18149,5822
2005/1/31,-0.0483618,32141,5893
2005/2/1,-0.045113059,41876,5981
2005/2/2,-0.011928571,18624,6000
2005/2/3,-0.018673761,35326,6048
2005/2/14,0.037573118,14887,6210
2005/2/15,-0.01607047,22508,6111
2005/2/16,0.004734316,11655,6140
2005/2/17,-0.004079973,14578,6115
2005/2/18,-0.007056729,31930,6072
2005/2/21,0.020945765,24824,6127
2005/2/22,0.001956629,21839,6139
2005/2/23,-0.013942652,23003,6054
2005/2/24,0.009862013,30573,6114
2005/2/25,0.007820177,31205,6162
2005/3/1,0.030130119,34658,6233
2005/3/2,0.037273417,21190,6259
2005/3/3,0.027636458,27486,6200
2005/3/4,0.029838279,32997,6191
2005/3/7,0.008684519,21080,6245
2005/3/8,-0.000800961,22438,6240
2005/3/9,-0.014690715,37801,6149
2005/3/10,-0.008539486,21598,6180
2005/3/11,0.002424244,26861,6195
2005/3/14,-0.003071702,26378,6176
2005/3/15,-0.002756386,21332,6159
2005/3/16,-0.016369657,30887,6059
2005/3/17,-0.008452856,8474,6008
2005/3/18,0.003655096,27887,6030
2005/3/21,-0.03926545,23502,6018
2005/3/22,0.002323652,20102,6032
2005/3/23,-0.008490853,32667,5981
2005/3/24,0.00483697,30170,6010
2005/3/25,0.000332723,23312,6012
2005/3/28,0.009436375,18475,6069
2005/3/29,-0.006281012,17906,6031
2005/3/30,-0.039982293,34733,5957
2005/3/31,0.008691347,19723,6009
2005/4/1,-0.023197553,17500,6008
2005/4/4,0.045184316,31130,6021
2005/4/6,0.001659476,14928,6031
2005/4/7,-0.002989042,19640,6013
2005/4/8,-0.000831878,25693,6008
2005/4/11,-0.003835575,13226,5985
2005/4/12,-0.001504891,13780,5976
2005/4/13,0.004841008,14469,6005
2005/4/14,-0.005678038,11354,5971
2005/4/15,-0.007733731,16115,5925
2005/4/18,-0.018052261,23431,5819
2005/4/19,-0.015936592,30992,5727
2005/4/20,0.009384845,14912,5781
2005/4/21,-0.028245014,12443,5620
2005/4/22,0.022520304,44013,5748
2005/4/25,-0.006457829,28450,5711
2005/4/26,0.004716578,13763,5738
2005/4/27,0.001741251,26541,5748
2005/4/28,-0.001392758,15266,5740
2005/4/29,0.002609832,29571,5755
2005/5/3,-0.022166295,18029,5800
2005/5/4,-0.020408872,22478,5820
2005/5/5,0.006849342,19001,5860
2005/5/6,0.008496228,45967,5910
2005/5/9,0.004389674,21016,5936
2005/5/10,-0.009868776,16570,5949
2005/5/11,-0.009967141,17027,5890
2005/5/12,0.002543452,19109,5905
2005/5/13,0.002199104,15760,5918
2005/5/16,0.01326079,32107,5997
2005/5/17,-0.005685634,21380,5963
2005/5/18,-0.009097098,20846,5909
2005/5/19,0.005400857,11369,5941
2005/5/20,0.002185793,31786,5954
2005/5/23,-0.004713813,18680,5926
2005/5/24,-0.008132881,26949,5878
2005/5/25,0.000340194,13417,5880
2005/5/26,-0.003236524,38079,5861
2005/5/27,0.011703976,21920,5930
2005/5/30,0.026876937,30254,5958
2005/5/31,-0.003025721,17054,5940
2005/6/1,0.001178551,29235,5943
2005/6/2,-0.037038223,26542,5963
2005/6/3,-0.054752568,30796,5988
2005/6/6,-0.032709376,35747,6015
2005/6/7,0.009266987,21953,6071
2005/6/8,-0.00313454,17739,6052
2005/6/9,0.011009889,29611,6119
2005/6/10,0.032773539,18592,6141
2005/6/13,0.005521287,23085,6175
2005/6/14,0.010311031,21861,6239
2005/6/15,-0.000801732,21001,6234
2005/6/16,-0.0135661,13629,6150
2005/6/17,0.006159851,33246,6188
2005/6/20,0.037361377,39792,6190
2005/6/21,0.000161538,15910,6191
2005/6/22,0.001291364,18478,6199
2005/6/23,0.020122046,43369,6325
2005/6/24,-0.002215892,24590,6311
2005/6/27,-0.010352884,30307,6246
2005/6/28,0.002398658,25588,6261
2005/6/29,0.010170118,18132,6325
2005/6/30,0.037208258,54328,6215
2005/7/1,0.011536402,20191,6190
2005/7/4,-0.017924185,36513,6248
2005/7/5,-0.006100517,19030,6210
2005/7/6,-0.00403389,26316,6185
2005/7/7,-0.003076676,25189,6166
2005/7/8,0.000648508,25910,6170
2005/7/11,0.009326326,23599,6248
2005/7/12,0.012248622,29881,6325
2005/7/13,0.00252645,25968,6341
2005/7/14,0.009261506,30454,6400
2005/7/15,0.007161793,28388,6446
2005/7/19,-0.004197441,17808,6419
2005/7/20,0.001712196,16251,6430
2005/7/21,-0.000622278,20687,6426
2005/7/22,-0.011267725,49551,6354
2005/7/25,0.000786596,25061,6359
2005/7/26,0.005645303,19120,6395
2005/7/27,-0.010532205,27117,6328
2005/7/28,-0.000474196,25424,6325
2005/7/29,0.005675563,20253,6361
2005/8/1,0.017830366,38776,6281
2005/8/2,0.019075677,13495,6298
2005/8/3,0.041475803,27076,6375
2005/8/4,0.064228299,38357,6446
2005/8/8,-0.013431406,23870,6360
2005/8/9,0.00015722,21271,6361
2005/8/10,0.020797977,16014,6413
2005/8/11,-0.008298803,33301,6360
2005/8/12,0.005331673,20506,6394
2005/8/15,-0.00895458,22653,6337
2005/8/16,-0.014624327,32474,6245
2005/8/17,-0.009654138,22290,6185
2005/8/18,0.008532612,16042,6238
2005/8/19,-0.009503172,29121,6179
2005/8/22,-0.0174586,25114,6189
2005/8/23,0.00322633,16456,6209
2005/8/24,-0.00776075,14278,6161
2005/8/25,-0.007003856,21670,6118
2005/8/26,0.004728912,23469,6147
2005/8/29,-0.00505587,16495,6116
2005/8/30,-0.047379395,26818,6080
2005/8/31,-0.005773212,16584,6045
2005/9/2,0.00839442,29590,6101
2005/9/5,0.012506334,20860,6115
2005/9/6,0.002449981,9383,6130
2005/9/7,0.009417183,17250,6188
2005/9/8,-0.004859883,21421,6158
2005/9/9,-0.000974817,11634,6152
2005/9/12,-0.032433548,22338,6158
2005/9/13,0,18912,6158
2005/9/14,-0.001299968,18755,6150
2005/9/15,-0.003257332,15568,6130
2005/9/16,-0.007368024,23987,6085
2005/9/19,-0.005768454,25257,6050
2005/9/20,-0.011539858,9602,6031
2005/9/21,0.008420755,26876,6082
2005/9/22,-0.008420755,11493,6031
2005/9/23,-0.010836148,40394,5966
2005/9/26,-0.000838434,29486,5961
2005/9/27,-0.005045419,25371,5931
2005/9/28,0.001684637,29561,5941
2005/9/29,-0.001853256,25048,5930
2005/9/30,0.018214222,31786,6039
2005/10/3,0.083830306,38775,6106
2005/10/4,0.072728575,21930,6130
2005/10/5,0.000326211,27085,6132
2005/10/6,-0.008516265,24357,6080
2005/10/7,0.000493299,20362,6083
2005/10/11,0.009920716,14818,6078
2005/10/12,0,17179,6078
2005/10/13,-0.016087916,34386,5981
2005/10/14,0.000167182,22831,5982
2005/10/17,0.000501379,14179,5985
2005/10/18,-0.02692568,26245,5826
2005/10/19,-0.006889452,15703,5786
2005/10/20,-0.009376697,16491,5732
2005/10/21,-0.001221961,51040,5725
2005/10/24,0.003487362,30574,5745
2005/10/25,0.006073771,20445,5780
2005/10/26,-0.008339173,31195,5732
2005/10/27,-0.008937236,30395,5681
2005/10/28,-0.011685685,28506,5615
2005/10/31,-0.068805719,23730,5700
2005/11/1,-0.04660613,27380,5806
2005/11/2,-0.048888546,25676,5808
2005/11/3,-0.052185753,25541,5880
2005/11/4,-0.047370718,20397,5875
2005/11/7,0.002719703,27723,5891
2005/11/8,-0.006984101,21955,5850
2005/11/9,-0.002910213,15963,5833
2005/11/10,0.027519997,38918,5968
2005/11/11,0.013646409,33364,6050
2005/11/14,0.007246409,29255,6094
2005/11/15,-0.001149331,16172,6087
2005/11/16,-0.01023787,26802,6025
2005/11/17,0.00397549,14372,6049
2005/11/18,0.008231854,30170,6099
2005/11/21,0.052162407,30861,6119
2005/11/22,-0.001471911,22464,6110
2005/11/23,-0.004264399,19036,6084
2005/11/24,0.006716382,26318,6125
2005/11/25,-0.004745938,22624,6096
2005/11/28,0.003765866,17155,6119
2005/11/29,0.012343831,26737,6195
2005/11/30,0.046520016,20972,6160
2005/12/1,0.056977435,22364,6175
2005/12/2,-0.017766965,14516,6248
2005/12/5,-0.054488185,21991,6250
2005/12/6,0.014612712,35180,6342
2005/12/7,0.005817169,20727,6379
2005/12/8,-0.008501311,27086,6325
2005/12/9,-0.010809198,34819,6257
2005/12/12,0.014469706,27932,6265
2005/12/13,-0.001597444,27904,6255
2005/12/14,0.001118479,21926,6262
2005/12/15,-0.008338727,23297,6210
2005/12/16,0.007539941,21871,6257
2005/12/19,0.01632754,32188,6360
2005/12/20,0.029490429,24030,6435
2005/12/21,0.000466092,16630,6438
2005/12/22,0.006811172,10999,6482
2005/12/23,-0.005724468,21977,6445
2005/12/26,0.017533516,32155,6559
2005/12/27,-0.000152474,15889,6558
2005/12/28,-0.005964688,23749,6519
2005/12/29,0.005507127,19686,6555
2005/12/30,0.006841532,29221,6600
2006/1/2,-0.011712262,19675,6451
2006/1/3,0.002623661,27202,6488
2006/1/4,0.028414887,41424,6675
2006/1/5,-0.001499251,33521,6665
2006/1/6,0.011634976,37557,6743
2006/1/9,0.000593032,26989,6747
2006/1/10,0.097347351,27074,6781
2006/1/11,-0.0085901,29761,6723
2006/1/12,0.007261981,38793,6772
2006/1/13,-0.010539695,33809,6701
2006/1/16,-0.002839425,32377,6682
2006/1/17,0.0071578,34214,6730
2006/1/18,-0.017688964,28043,6612
2006/1/19,-0.01293876,27815,6527
2006/1/20,0.011712262,41758,6527
2006/1/23,-0.019649429,36292,6400
2006/1/24,0.002652728,28242,6417
2006/1/25,0.008379937,24722,6471
2006/2/3,0.008255665,30132,6568
2006/2/6,-0.001981255,31029,6555
2006/2/7,0.021879409,39983,6700
2006/2/8,0.000298463,35636,6702
2006/2/9,-0.003437714,32331,6679
2006/2/10,-0.151504889,38601,6596
2006/2/13,-0.006845695,36182,6551
2006/2/14,-0.003517092,28680,6528
2006/2/15,0.010969031,31792,6600
2006/2/16,-0.001516301,15038,6590
2006/2/17,0.01670342,48942,6701
2006/2/20,-0.006137284,39693,6660
2006/2/21,0.005838777,36121,6699
2006/2/22,-0.010202639,35794,6631
2006/2/23,-0.013054223,55797,6545
2006/2/24,-0.007668749,41063,6495
2006/2/27,0.002921057,33242,6514
2006/3/1,-0.025321647,31587,6512
2006/3/2,0.025108484,44348,6614
2006/3/3,0.034632164,35536,6610
2006/3/6,-0.000153834,43846,6500
2006/3/7,0.001537279,30517,6510
2006/3/8,-0.007710138,37478,6460
2006/3/9,0,48943,6460
2006/3/10,-0.005389188,30782,6477
2006/3/13,0.005082016,40901,6510
2006/3/14,0.001841621,26800,6522
2006/3/15,-0.0066149,36681,6479
2006/3/16,0.002004472,19982,6492
2006/3/17,-0.006490519,55910,6450
2006/3/20,-0.017694177,32944,6498
2006/3/21,-0.00154012,37693,6488
2006/3/22,-0.011315319,40546,6415
2006/3/23,-0.006568682,46240,6373
2006/3/24,-0.004560832,36717,6344
2006/3/27,0.00659861,24238,6386
2006/3/28,-0.001096749,18537,6379
2006/3/29,0.000940144,27770,6385
2006/3/30,-0.022490048,35201,6463
2006/3/31,0.005862405,43072,6501
2006/4/3,-0.083041281,41291,6583
2006/4/4,0.006963395,30043,6629
2006/4/6,0.007214822,21774,6677
2006/4/7,0.007609138,29681,6728
2006/4/10,0.039756412,34751,6722
2006/4/11,0.004453028,48184,6752
2006/4/12,-0.006090786,33134,6711
2006/4/13,0.015964862,53379,6819
2006/4/14,0.008905818,37579,6880
2006/4/17,0.013140035,42551,6971
2006/4/18,0.005293667,40534,7008
2006/4/19,0.01501232,38280,7114
2006/4/20,-0.009462679,22187,7047
2006/4/21,0.011849483,52886,7131
2006/4/24,-0.010998419,38249,7053
2006/4/25,0.004526815,41657,7085
2006/4/26,-0.001977961,49974,7071
2006/4/27,0.022651975,43395,7233
2006/4/28,-0.011122039,45862,7153
2006/5/2,0.027135639,46131,7172
2006/5/3,0.048755682,40395,7250
2006/5/4,0.051242598,35619,7267
2006/5/5,0.015159048,42418,7378
2006/5/8,0.0123924,51836,7470
2006/5/9,0.003074252,30678,7493
2006/5/10,0.095337204,56421,7401
2006/5/11,-0.013740778,65982,7300
2006/5/12,-0.003705487,43606,7273
2006/5/15,-0.011616781,42212,7189
2006/5/16,-0.004600914,33060,7156
2006/5/17,-0.016911339,40184,7036
2006/5/18,-0.008420802,24239,6977
2006/5/19,0.000429892,41162,6980
2006/5/22,-0.016589724,35174,7054
2006/5/23,-0.032416582,46371,6829
2006/5/24,0.001024515,49188,6836
2006/5/25,0.003941899,70600,6863
2006/5/26,0.009282155,39864,6927
2006/5/29,-0.003181032,43097,6905
2006/5/30,-0.048900515,27085,6904
2006/6/1,-0.087678889,49838,6864
2006/6/2,0.051788146,30427,6915
2006/6/5,0.040390247,44918,6947
2006/6/6,-0.047912473,56135,6622
2006/6/7,0.005121264,52334,6656
2006/6/8,-0.01987775,46653,6525
2006/6/9,-0.036044155,74759,6294
2006/6/12,-0.08067422,70824,6332
2006/6/13,-0.007927741,50729,6282
2006/6/14,-0.004627053,52290,6253
2006/6/15,0.036892968,57589,6488
2006/6/16,0.024662538,51995,6650
2006/6/19,-0.012712036,44190,6566
2006/6/20,-0.051940457,28420,6565
2006/6/21,-0.031409714,53447,6362
2006/6/22,-0.003621766,20587,6339
2006/6/23,0.008013241,43047,6390
2006/6/26,0.002344667,52097,6405
2006/6/27,0.010869672,36611,6475
2006/6/28,-0.006196767,53268,6435
2006/6/29,0.008202476,36982,6488
2006/6/30,0.027965348,42461,6672
2006/7/3,0.043545129,31052,6665
2006/7/4,0.035603943,18313,6690
2006/7/5,-0.006598704,38372,6646
2006/7/6,-0.01439746,39808,6551
2006/7/7,0.004113038,38115,6578
2006/7/10,0.033896256,24849,6511
2006/7/11,0.0150906,37308,6610
2006/7/12,-0.001059563,29751,6603
2006/7/13,-0.009892783,53264,6538
2006/7/14,-0.017279048,35590,6426
2006/7/17,-0.013158085,43041,6342
2006/7/18,-0.022322355,42713,6202
2006/7/19,0.01249816,28311,6280
2006/7/20,-0.003349553,20676,6259
2006/7/21,0.002074855,39806,6272
2006/7/24,-0.013968277,30885,6185
2006/7/25,0.026012797,30122,6348
2006/7/26,-0.006321134,29392,6308
2006/7/27,-0.002539684,36527,6292
2006/7/28,0.01404584,42213,6381
2006/7/31,-0.031860023,34105,6456
2006/8/1,-0.031974305,42815,6371
2006/8/2,-0.055152588,33712,6349
2006/8/3,0.001394376,35217,6459
2006/8/4,-0.022265795,35058,6440
2006/8/7,-0.013758816,36034,6352
2006/8/8,0.002829746,31285,6370
2006/8/9,0.015731186,37968,6471
2006/8/10,0.026639333,39843,6543
2006/8/11,0.001984885,42468,6556
2006/8/14,0.00015252,26788,6557
2006/8/15,0.004261154,33840,6585
2006/8/16,0.011174988,22235,6659
2006/8/17,0.009416406,15698,6722
2006/8/18,-0.001935821,31341,6709
2006/8/21,0.052017556,16755,6688
2006/8/22,-0.028512699,51454,6500
2006/8/23,0.003838776,30828,6525
2006/8/24,-0.006611848,54678,6482
2006/8/25,0.005078106,31298,6515
2006/8/28,-0.002151199,35082,6501
2006/8/29,-0.00787588,38685,6450
2006/8/30,-0.000774413,20856,6454
2006/8/31,0.020094242,42254,6585
2006/9/1,0.022764714,37036,6620
2006/9/4,-0.027855312,19448,6691
2006/9/5,0.006999805,30208,6738
2006/9/6,-0.001633866,18901,6727
2006/9/7,-0.016789481,42708,6615
2006/9/8,0.000755572,37185,6620
2006/9/11,0.009621241,36646,6684
2006/9/12,-0.007960988,53917,6631
2006/9/13,0.003011597,36788,6651
2006/9/14,-0.000150365,31146,6650
2006/9/15,-0.008001854,57041,6597
2006/9/18,0.028688655,40687,6789
2006/9/19,0.016362673,44150,6901
2006/9/20,-0.007417676,28810,6850
2006/9/21,0.007272759,19392,6900
2006/9/22,-0.007856871,46723,6846
2006/9/25,-0.000438308,28471,6843
2006/9/26,0.010466733,43446,6915
2006/9/27,0.005624068,32795,6954
2006/9/28,0.000862441,32825,6960
2006/9/29,-0.011560822,45437,6880
2006/10/2,-0.019317308,25305,6870
2006/10/3,-0.023192332,38959,6947
2006/10/4,-0.004738325,21877,6948
2006/10/5,-0.002017001,38041,6934
2006/10/11,0.042936254,39715,7043
2006/10/12,-0.004411249,19733,7012
2006/10/13,0.007671582,28286,7066
2006/10/14,0.003249738,32782,7089
2006/10/16,0.003098594,14484,7111
2006/10/17,0.004069895,29394,7140
2006/10/18,-0.012543326,29787,7051
2006/10/19,-0.006688036,22247,7004
2006/10/20,0.019745543,32306,7007
2006/10/23,0.002992521,19252,7028
2006/10/24,0.00652392,25923,7074
2006/10/25,0.001553782,31856,7085
2006/10/26,-0.000705965,24986,7080
2006/10/27,0.004228336,29245,7110
2006/10/30,0.012587779,25496,7035
2006/10/31,-0.007705518,35126,6981
2006/11/1,0.009330434,19002,6999
2006/11/2,-0.041907144,17726,6963
2006/11/3,-0.054981553,35289,7077
2006/11/6,-0.054541534,38694,7100
2006/11/7,0.0089737,34569,7164
2006/11/8,0.002927035,29299,7185
2006/11/9,0.001529797,17501,7196
2006/11/10,0.018684195,41875,7131
2006/11/13,0.004337795,24567,7162
2006/11/14,0.002370826,25746,7179
2006/11/15,0.009841371,26040,7250
2006/11/16,0.000413708,19349,7253
2006/11/17,0.001102384,27623,7261
2006/11/20,0.03970116,20089,7245
2006/11/21,-0.000966651,25021,7238
2006/11/22,0.011265403,32372,7320
2006/11/23,0.004089985,22689,7350
2006/11/24,0.003802286,40116,7378
2006/11/27,0.014665584,24044,7487
2006/11/28,-0.005491208,32533,7446
2006/11/29,0.004154667,22049,7477
2006/11/30,0.057786229,39880,7498
2006/12/1,0.048154689,34317,7551
2006/12/4,-0.025679014,37466,7612
2006/12/5,0.009934722,32018,7688
2006/12/6,-0.0101975,42122,7610
2006/12/7,0.016680084,35769,7738
2006/12/8,-0.008174963,32712,7675
2006/12/11,0.006468242,35681,7600
2006/12/12,0,30621,7600
2006/12/13,-0.016316605,51804,7477
2006/12/14,-0.00361761,49738,7450
2006/12/15,0.012538513,30195,7544
2006/12/18,0.000795018,24152,7550
2006/12/19,0.008309749,36449,7613
2006/12/20,-0.00039414,36552,7610
2006/12/21,0.00837482,15925,7674
2006/12/22,-0.004964086,44642,7636
2006/12/25,0.003660135,30690,7664
2006/12/26,0.002085506,17995,7680
2006/12/27,0.015247743,34596,7798
2006/12/28,0.003072986,29812,7822
2006/12/29,-0.001535312,34566,7810
2007/1/2,0,34940,7880
2007/1/3,0.023117306,31340,8008
2007/1/4,0.025919378,37179,7973
2007/1/5,0.000250815,32038,7975
2007/1/8,-0.022316128,48656,7799
2007/1/9,-0.006302677,36132,7750
2007/1/10,0.15617711,36861,7739
2007/1/11,-0.001810658,42190,7725
2007/1/12,-0.004671087,46898,7689
2007/1/15,0.016382179,43724,7816
2007/1/16,0.001023018,32962,7824
2007/1/17,-0.008729195,31978,7756
